subject,session,run,recording_key,annotation_index,description,onset_s,duration_s,onset_sample_floor,onset_sample_round,duration_samples_floor,duration_samples_round,sfreq
9,0,0,9::0::0,26,left_hand,74.0,4.0,37000,37000,2000,2000,500.0
9,0,0,9::0::0,27,right_hand,76.006,4.0,38003,38003,2000,2000,500.0
9,0,0,9::0::0,28,left_hand,80.008,4.0,40004,40004,2000,2000,500.0
9,0,0,9::0::0,29,right_hand,82.0,4.0,41000,41000,2000,2000,500.0
9,0,0,9::0::0,30,left_hand,84.006,4.0,42003,42003,2000,2000,500.0
9,0,0,9::0::0,31,right_hand,88.008,4.0,44004,44004,2000,2000,500.0
9,0,0,9::0::0,32,left_hand,90.0,4.0,45000,45000,2000,2000,500.0
9,0,0,9::0::0,33,right_hand,92.006,4.0,46003,46003,2000,2000,500.0
9,0,0,9::0::0,34,left_hand,96.008,4.0,48004,48004,2000,2000,500.0
9,0,0,9::0::0,35,right_hand,98.0,4.0,49000,49000,2000,2000,500.0
9,0,0,9::0::0,36,left_hand,100.006,4.0,50003,50003,2000,2000,500.0
9,0,0,9::0::0,37,right_hand,104.01,4.0,52005,52005,2000,2000,500.0
9,0,0,9::0::0,38,left_hand,106.0,4.0,53000,53000,2000,2000,500.0
