plot,page,selection_reason,subject_id,band,channel,metric,value,polarity
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,Cz,subject_signed_hedges_g,0.3393975737367504,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,C3,subject_signed_hedges_g,-0.12781411270866166,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,C4,subject_signed_hedges_g,0.4948465409243611,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,T3,subject_signed_hedges_g,-0.3999651433260243,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,T4,subject_signed_hedges_g,0.2990229142164165,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,CP3,subject_signed_hedges_g,0.12523717819976937,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,CP4,subject_signed_hedges_g,0.6777429793791266,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,TP7,subject_signed_hedges_g,-0.21061549684276043,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,TP8,subject_signed_hedges_g,0.1797953316788817,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,Pz,subject_signed_hedges_g,0.3635045109809689,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,P3,subject_signed_hedges_g,0.35654247307953885,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,P4,subject_signed_hedges_g,0.454084383364994,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,T5,subject_signed_hedges_g,0.06386987689414012,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,T6,subject_signed_hedges_g,-0.23670707680818026,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,Oz,subject_signed_hedges_g,-0.24777548853797865,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,O1,subject_signed_hedges_g,0.1007543577568626,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,40.0,13-20Hz,O2,subject_signed_hedges_g,-0.3892762252601362,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,Fp1,subject_signed_hedges_g,0.057247681657661954,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,Fp2,subject_signed_hedges_g,0.06630276785554824,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,Fz,subject_signed_hedges_g,0.343494305228844,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,F3,subject_signed_hedges_g,0.4120063446592333,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,F4,subject_signed_hedges_g,0.06713693060407773,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,F7,subject_signed_hedges_g,0.1550568762814587,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,F8,subject_signed_hedges_g,-0.16502977414911926,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,FCz,subject_signed_hedges_g,0.3581782705477302,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,FC3,subject_signed_hedges_g,0.3525095293672146,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,FC4,subject_signed_hedges_g,0.2764777862898199,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,FT7,subject_signed_hedges_g,0.17486948379607267,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,FT8,subject_signed_hedges_g,-0.11655956450233343,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,Cz,subject_signed_hedges_g,0.308325687580695,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,C3,subject_signed_hedges_g,0.31003742127206435,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,C4,subject_signed_hedges_g,0.34482768168447236,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,T3,subject_signed_hedges_g,0.23599267119436845,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,T4,subject_signed_hedges_g,0.05286172397398013,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,CP3,subject_signed_hedges_g,0.02083440907249486,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,CP4,subject_signed_hedges_g,0.3969266705961958,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,TP7,subject_signed_hedges_g,0.040373584198552824,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,TP8,subject_signed_hedges_g,0.1468769315345616,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,Pz,subject_signed_hedges_g,0.2911390847712899,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,P3,subject_signed_hedges_g,-0.10703958158479744,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,P4,subject_signed_hedges_g,0.49669354753233963,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,T5,subject_signed_hedges_g,0.23071395821464916,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,T6,subject_signed_hedges_g,0.37719450012803823,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,Oz,subject_signed_hedges_g,0.6177397554356957,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,O1,subject_signed_hedges_g,0.508558425437611,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,41.0,13-20Hz,O2,subject_signed_hedges_g,0.7317390237757846,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,Fp1,subject_signed_hedges_g,0.4372579393771043,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,Fp2,subject_signed_hedges_g,0.41853554195769743,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,Fz,subject_signed_hedges_g,0.5530449696785805,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,F3,subject_signed_hedges_g,0.5135867918330633,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,F4,subject_signed_hedges_g,0.42753253946534364,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,F7,subject_signed_hedges_g,0.49119895315438794,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,F8,subject_signed_hedges_g,0.3967099245422005,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,FCz,subject_signed_hedges_g,0.42551474311320586,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,FC3,subject_signed_hedges_g,0.44154020906212404,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,FC4,subject_signed_hedges_g,0.432626425121659,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,FT7,subject_signed_hedges_g,0.4745567525946339,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,FT8,subject_signed_hedges_g,0.34524414546669546,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,Cz,subject_signed_hedges_g,0.23471786167691516,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,C3,subject_signed_hedges_g,0.48438298173496097,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,C4,subject_signed_hedges_g,0.4204042265227273,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,T3,subject_signed_hedges_g,0.530229604731726,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,T4,subject_signed_hedges_g,0.31337574708057203,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,CP3,subject_signed_hedges_g,0.4309272830037271,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,CP4,subject_signed_hedges_g,0.4089370987203302,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,TP7,subject_signed_hedges_g,0.3996994608946074,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,TP8,subject_signed_hedges_g,0.4086079467210229,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,Pz,subject_signed_hedges_g,0.31523372686874424,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,P3,subject_signed_hedges_g,0.4304545671960519,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,P4,subject_signed_hedges_g,0.46780297015046735,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,T5,subject_signed_hedges_g,0.32630803058990826,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,T6,subject_signed_hedges_g,0.40991383618131527,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,Oz,subject_signed_hedges_g,0.5443007995760961,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,O1,subject_signed_hedges_g,0.4023047142635179,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,42.0,13-20Hz,O2,subject_signed_hedges_g,0.25911235319759507,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,Fp1,subject_signed_hedges_g,0.2444384597796922,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,Fp2,subject_signed_hedges_g,0.3791899610497634,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,Fz,subject_signed_hedges_g,0.28463087850078994,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,F3,subject_signed_hedges_g,0.2197620168538233,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,F4,subject_signed_hedges_g,0.16578906482114225,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,F7,subject_signed_hedges_g,0.0021774607131254528,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,F8,subject_signed_hedges_g,-0.03791015829470371,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,FCz,subject_signed_hedges_g,0.21108700374541875,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,FC3,subject_signed_hedges_g,0.152507856367507,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,FC4,subject_signed_hedges_g,0.12588895451646046,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,FT7,subject_signed_hedges_g,0.13537540029354536,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,FT8,subject_signed_hedges_g,0.3213969722322233,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,Cz,subject_signed_hedges_g,0.2513312189492878,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_13_20hz_page02.png,2,all_configured_subjects,43.0,13-20Hz,C3,subject_signed_hedges_g,-0.13067648398752885,right-hand minus left-hand MI-window log bandpower
